count,label,timestamp,lon,lat,URI,observableURI
106,cash transaction,1233657300000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02032009_0535_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
107,wheel barrel,1233794040000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#wheel_barrel_02042009_1934_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable33447b05-aad1-4405-8994-53636c64a23c
108,new car in area,1233654060000,-122.739444,37.976666,http://www.c2s2.jhuapl.edu/sdg#new_car_in_area_02032009_0441_-122-739444_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
109,detection of vehicle,1233778680000,-122.738611,37.069166,http://www.c2s2.jhuapl.edu/sdg#detection_of_vehicle_02042009_1518_-122-738611_37-069166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
110,detection of vehicle,1233639840000,-122.649444,37.038611,http://www.c2s2.jhuapl.edu/sdg#detection_of_vehicle_02032009_0044_-122-649444_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
111,AN chemical signature,1233765420000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#AN_chemical_signature_02042009_1137_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3cad2c92-d728-40dc-a3f6-f3a12ba1caba
112,cash transaction,1233725640000,-122.681111,37.071666,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02042009_0034_-122-681111_37-071666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
113,waste water,1233694380000,-122.739722,37.007222,http://www.c2s2.jhuapl.edu/sdg#waste_water_02032009_1553_-122-739722_37-007222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
114,detection of vehicle,1233785880000,-122.738611,37.069166,http://www.c2s2.jhuapl.edu/sdg#detection_of_vehicle_02042009_1718_-122-738611_37-069166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
115,new car in area,1233702540000,-122.701666,37.915,http://www.c2s2.jhuapl.edu/sdg#new_car_in_area_02032009_1809_-122-701666_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
116,waste water,1233733920000,-122.848888,37.914722,http://www.c2s2.jhuapl.edu/sdg#waste_water_02042009_0252_-122-848888_37-914722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
117,wheel barrel,1233643320000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#wheel_barrel_02032009_0142_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable33447b05-aad1-4405-8994-53636c64a23c
118,wheel barrel,1233657660000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#wheel_barrel_02032009_0541_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable33447b05-aad1-4405-8994-53636c64a23c
119,box trucks,1233688080000,-122.575,37.038611,http://www.c2s2.jhuapl.edu/sdg#box_trucks_02032009_1408_-122-575_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
120,cash transaction,1233722280000,-122.848888,37.969166,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02032009_2338_-122-848888_37-969166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
121,white truck,1233733140000,-122.738888,37.900277,http://www.c2s2.jhuapl.edu/sdg#white_truck_02042009_0239_-122-738888_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
122,move bulk items,1233716580000,-122.703055,37.1025,http://www.c2s2.jhuapl.edu/sdg#move_bulk_items_02032009_2203_-122-703055_37-1025,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
123,small white car,1233640200000,-122.848611,37.915,http://www.c2s2.jhuapl.edu/sdg#small_white_car_02032009_0050_-122-848611_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
124,waste water,1233790980000,-122.612777,37.976388,http://www.c2s2.jhuapl.edu/sdg#waste_water_02042009_1843_-122-612777_37-976388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
125,tanker truck,1233725760000,-122.848333,37.945833,http://www.c2s2.jhuapl.edu/sdg#tanker_truck_02042009_0036_-122-848333_37-945833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
126,waste water,1233697980000,-122.739722,37.007222,http://www.c2s2.jhuapl.edu/sdg#waste_water_02032009_1653_-122-739722_37-007222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
127,tarp covering materials,1233759840000,-122.702777,37.039444,http://www.c2s2.jhuapl.edu/sdg#tarp_covering_materials_02042009_1004_-122-702777_37-039444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
128,cash transaction,1233688200000,-122.676666,37.976666,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02032009_1410_-122-676666_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
129,small white car,1233655260000,-122.576388,37.100555,http://www.c2s2.jhuapl.edu/sdg#small_white_car_02032009_0501_-122-576388_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
130,cash transaction,1233760080000,-122.813055,37.039166,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02042009_1008_-122-813055_37-039166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
131,move bulk items,1233729600000,-122.776388,37.900833,http://www.c2s2.jhuapl.edu/sdg#move_bulk_items_02042009_0140_-122-776388_37-900833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
132,tanker trucks,1233781800000,-122.848055,37.900555,http://www.c2s2.jhuapl.edu/sdg#tanker_trucks_02042009_1610_-122-848055_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
133,detection of car,1233738180000,-122.811666,37.978888,http://www.c2s2.jhuapl.edu/sdg#detection_of_car_02042009_0403_-122-811666_37-978888,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
134,move bulk items,1233740280000,-122.776388,37.900833,http://www.c2s2.jhuapl.edu/sdg#move_bulk_items_02042009_0438_-122-776388_37-900833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
135,sheet of tarp,1233745380000,-122.703055,37.9475,http://www.c2s2.jhuapl.edu/sdg#sheet_of_tarp_02042009_0603_-122-703055_37-9475,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
136,white truck,1233761940000,-122.738888,37.900277,http://www.c2s2.jhuapl.edu/sdg#white_truck_02042009_1039_-122-738888_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
137,delivery truck,1233647880000,-122.8125,37.946111,http://www.c2s2.jhuapl.edu/sdg#delivery_truck_02032009_0258_-122-8125_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
138,Bandana Hidalgo,1233745200000,-122.812777,37.038333,http://www.c2s2.jhuapl.edu/sdg#Bandana_Hidalgo_02042009_0600_-122-812777_37-038333,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
139,tarp covering materials,1233760020000,-122.648888,37.008333,http://www.c2s2.jhuapl.edu/sdg#tarp_covering_materials_02042009_1007_-122-648888_37-008333,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
140,AN chemical signature,1233748320000,-122.738888,37.976388,http://www.c2s2.jhuapl.edu/sdg#AN_chemical_signature_02042009_0652_-122-738888_37-976388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3cad2c92-d728-40dc-a3f6-f3a12ba1caba
141,white truck,1233650280000,-122.738888,37.900277,http://www.c2s2.jhuapl.edu/sdg#white_truck_02032009_0338_-122-738888_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
142,box trucks,1233659100000,-122.736111,37.945555,http://www.c2s2.jhuapl.edu/sdg#box_trucks_02032009_0605_-122-736111_37-945555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
143,bags of sugar,1233686460000,-122.6125,37.072222,http://www.c2s2.jhuapl.edu/sdg#bags_of_sugar_02032009_1341_-122-6125_37-072222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
144,Jerome Freeman,1233781260000,-122.736944,37.946944,http://www.c2s2.jhuapl.edu/sdg#Jerome_Freeman_02042009_1601_-122-736944_37-946944,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
145,cash transaction,1233774660000,-122.576111,37.100277,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02042009_1411_-122-576111_37-100277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
146,cash transaction,1233801840000,-122.612222,37.904722,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02042009_2144_-122-612222_37-904722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
147,sedan,1233799560000,-122.811388,37.946111,http://www.c2s2.jhuapl.edu/sdg#sedan_02042009_2106_-122-811388_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
148,box truck,1233647280000,-122.576388,37.914722,http://www.c2s2.jhuapl.edu/sdg#box_truck_02032009_0248_-122-576388_37-914722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
149,cash transaction,1233670920000,-122.811388,37.946111,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02032009_0922_-122-811388_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
150,tarps,1233758940000,-122.576388,37.069444,http://www.c2s2.jhuapl.edu/sdg#tarps_02042009_0949_-122-576388_37-069444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable84098015-7872-49b5-b34d-eccf22a4a628
151,box truck,1233668880000,-122.576388,37.914722,http://www.c2s2.jhuapl.edu/sdg#box_truck_02032009_0848_-122-576388_37-914722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
152,tarp covering materials,1233777960000,-122.648888,37.008333,http://www.c2s2.jhuapl.edu/sdg#tarp_covering_materials_02042009_1506_-122-648888_37-008333,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
153,cash transaction,1233638340000,-122.703055,37.9475,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02032009_0019_-122-703055_37-9475,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
154,cash transaction,1233803460000,-122.738888,37.900277,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02042009_2211_-122-738888_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
155,Kathleen Budimac,1233709260000,-122.739722,37.069444,http://www.c2s2.jhuapl.edu/sdg#Kathleen_Budimac_02032009_2001_-122-739722_37-069444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
156,cash transaction,1233808920000,-122.703055,37.069722,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02042009_2342_-122-703055_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
157,waste water,1233684300000,-122.648888,37.008333,http://www.c2s2.jhuapl.edu/sdg#waste_water_02032009_1305_-122-648888_37-008333,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
158,tanker trucks,1233775440000,-122.646666,37.905277,http://www.c2s2.jhuapl.edu/sdg#tanker_trucks_02042009_1424_-122-646666_37-905277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
159,broken down vehicle,1233800760000,-122.849444,37.100555,http://www.c2s2.jhuapl.edu/sdg#broken_down_vehicle_02042009_2126_-122-849444_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
160,small white car,1233658200000,-122.848611,37.915,http://www.c2s2.jhuapl.edu/sdg#small_white_car_02032009_0550_-122-848611_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
161,box trucks,1233697800000,-122.703055,37.069722,http://www.c2s2.jhuapl.edu/sdg#box_trucks_02032009_1650_-122-703055_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
162,tanker truck,1233649440000,-122.649722,37.069444,http://www.c2s2.jhuapl.edu/sdg#tanker_truck_02032009_0324_-122-649722_37-069444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
163,abandoned truck,1233772680000,-122.700833,37.945833,http://www.c2s2.jhuapl.edu/sdg#abandoned_truck_02042009_1338_-122-700833_37-945833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
164,new car in area,1233807000000,-122.701666,37.915,http://www.c2s2.jhuapl.edu/sdg#new_car_in_area_02042009_2310_-122-701666_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
165,cash transaction,1233743280000,-122.739722,37.069444,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02042009_0528_-122-739722_37-069444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
166,detection of vehicle,1233713460000,-122.702777,37.039444,http://www.c2s2.jhuapl.edu/sdg#detection_of_vehicle_02032009_2111_-122-702777_37-039444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
167,move bulk items indoors,1233716880000,-122.776388,37.900833,http://www.c2s2.jhuapl.edu/sdg#move_bulk_items_indoors_02032009_2208_-122-776388_37-900833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
168,tracks in soil,1233654960000,-122.739444,37.976666,http://www.c2s2.jhuapl.edu/sdg#tracks_in_soil_02032009_0456_-122-739444_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
169,white sedan,1233758940000,-122.703055,37.904166,http://www.c2s2.jhuapl.edu/sdg#white_sedan_02042009_0949_-122-703055_37-904166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
170,new vehicle in area,1233703380000,-122.576111,37.114166,http://www.c2s2.jhuapl.edu/sdg#new_vehicle_in_area_02032009_1823_-122-576111_37-114166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
171,move bulk items,1233689940000,-122.776388,37.900833,http://www.c2s2.jhuapl.edu/sdg#move_bulk_items_02032009_1439_-122-776388_37-900833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
172,new car in area,1233794520000,-122.813055,37.039166,http://www.c2s2.jhuapl.edu/sdg#new_car_in_area_02042009_1942_-122-813055_37-039166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
173,tanker trucks,1233706980000,-122.646666,37.905277,http://www.c2s2.jhuapl.edu/sdg#tanker_trucks_02032009_1923_-122-646666_37-905277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
174,blue tarp,1233783660000,-122.702777,37.008333,http://www.c2s2.jhuapl.edu/sdg#blue_tarp_02042009_1641_-122-702777_37-008333,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
175,new car in area,1233798120000,-122.813055,37.039166,http://www.c2s2.jhuapl.edu/sdg#new_car_in_area_02042009_2042_-122-813055_37-039166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
176,cash transaction,1233751380000,-122.703055,37.069722,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02042009_0743_-122-703055_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
177,abandoned vehicle,1233687600000,-122.575,37.038611,http://www.c2s2.jhuapl.edu/sdg#abandoned_vehicle_02032009_1400_-122-575_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6b788ddf-e1c7-4652-be8d-be3b7409e0ff
178,lumber,1233809340000,-122.649444,37.070555,http://www.c2s2.jhuapl.edu/sdg#lumber_02042009_2349_-122-649444_37-070555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable8347aaef-0e53-4765-87f1-634decd2983c
179,cash transaction,1233761760000,-122.770555,37.946111,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02042009_1036_-122-770555_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
180,cash transaction,1233715740000,-122.848888,37.914722,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02032009_2149_-122-848888_37-914722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
181,stack of barrels,1233809640000,-122.7025,37.069722,http://www.c2s2.jhuapl.edu/sdg#stack_of_barrels_02042009_2354_-122-7025_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
182,refrigeration equipment,1233674760000,-122.811388,37.946111,http://www.c2s2.jhuapl.edu/sdg#refrigeration_equipment_02032009_1026_-122-811388_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable1268d42c-99b2-41f6-a97f-36b7244416f2
183,new vehicle in area,1233654000000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#new_vehicle_in_area_02032009_0440_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
184,UN chemical signature,1233762720000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#UN_chemical_signature_02042009_1052_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable741c8720-26c7-4610-a869-97cd04435503
185,cash transaction,1233789120000,-122.576111,37.100277,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02042009_1812_-122-576111_37-100277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
186,slurry,1233709860000,-122.848055,37.900555,http://www.c2s2.jhuapl.edu/sdg#slurry_02032009_2011_-122-848055_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6846b748-6a16-4e4d-822b-6f16e9f467dc
187,metal jugs,1233743820000,-122.813055,37.901666,http://www.c2s2.jhuapl.edu/sdg#metal_jugs_02042009_0537_-122-813055_37-901666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
188,UN chemical signature,1233784380000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#UN_chemical_signature_02042009_1653_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable741c8720-26c7-4610-a869-97cd04435503
189,cab,1233659880000,-122.646666,37.900277,http://www.c2s2.jhuapl.edu/sdg#cab_02032009_0618_-122-646666_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
190,tracks in soil,1233776520000,-122.681944,37.069722,http://www.c2s2.jhuapl.edu/sdg#tracks_in_soil_02042009_1442_-122-681944_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
191,new vehicle in area,1233733620000,-122.812777,37.945277,http://www.c2s2.jhuapl.edu/sdg#new_vehicle_in_area_02042009_0247_-122-812777_37-945277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
192,tire tracks,1233742080000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#tire_tracks_02042009_0508_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
193,detection of car,1233799500000,-122.813055,37.901666,http://www.c2s2.jhuapl.edu/sdg#detection_of_car_02042009_2105_-122-813055_37-901666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
194,rubble,1233699120000,-122.849444,37.945277,http://www.c2s2.jhuapl.edu/sdg#rubble_02032009_1712_-122-849444_37-945277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6d7b78a6-abee-43fb-befa-563cee5a4d71
195,tire tracks,1233749340000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#tire_tracks_02042009_0709_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
196,covered materials,1233731880000,-122.849444,37.100555,http://www.c2s2.jhuapl.edu/sdg#covered_materials_02042009_0218_-122-849444_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
197,rubble,1233702660000,-122.849444,37.945277,http://www.c2s2.jhuapl.edu/sdg#rubble_02032009_1811_-122-849444_37-945277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6d7b78a6-abee-43fb-befa-563cee5a4d71
198,broken down vehicle,1233649020000,-122.702777,37.946666,http://www.c2s2.jhuapl.edu/sdg#broken_down_vehicle_02032009_0317_-122-702777_37-946666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
